"","diversification","turnover"
"1",0.0331002771795422,0.00554156360225833
"2",0.0368172210877183,0.00131149556683799
"3",0.0286881648339095,0.0073146402570453
"4",0.0341590816130001,0.00441460777077361
"5",0.0364530940035514,0.000272424600596746
"6",0.0341908359747784,0.00203505919365815
"7",0.0380206962790386,0.00301149023093139
"8",0.0371137540727502,0.000752692886578685
"9",0.0308258233450061,0.000634684762782658
"10",0.0327151010235802,0.00823626498548371
"11",0.0334241606488803,0.00241567036540445
"12",0.035249939106444,0.00212961643224723
"13",0.0356120869726922,0.00901852470695027
"14",0.0396771112466723,0.0043523827919456
"15",0.035947316460725,0.0026603941831877
"16",0.0281436774353998,0.00989304079641613
"17",0.0329922289232555,0.00407986760390549
"18",0.0429181766025773,0.00129722074548332
"19",0.0316801798338667,0.0011060981560468
"20",0.0330784039642005,0.00182700549062042
"21",0.0374387987255822,0.00602144942265035
"22",0.0361141235285161,0.000332051449627585
"23",0.031538069361672,0.00264804427657813
"24",0.030036492249104,0.00639374113050529
"25",0.0264400258784944,0.00862269720901998
"26",0.0306985584567281,0.00977407689010266
"27",0.0379517906058443,0.00141686765091182
"28",0.0338709941744291,0.00307679068572329
"29",0.0345834105835384,0.00523680126330027
"30",0.0331031280803049,0.00171052444786632
"31",0.0368880066718407,0.00465306889880457
"32",0.0342119143522687,0.000605099012577624
"33",0.035755625635349,0.00142655732569265
"34",0.0411932718810789,0.00541298052291118
"35",0.0338035683092534,0.0026195650931416
"36",0.0272507618173154,0.0121164031207866
"37",0.035321973042996,0.000161914407302551
"38",0.0324916909924661,0.00221577644651518
"39",0.0305753821897302,0.00345703202346737
"40",0.034438440363105,0.00352297632531193
"41",0.0294553070531425,0.00285589684896093
"42",0.0342936636445067,0.000261198503050019
"43",0.0347428724132382,0.00142384164043383
"44",0.0302548264967842,0.00215630001021792
"45",0.0316784561371279,0.00672761907639364
"46",0.0371017456466494,0.00152503898379211
"47",0.0326630840594455,0.0113659703351346
"48",0.0346592610448026,0.00317625108549478
"49",0.0304413177027258,0.00215635792329152
"50",0.0341515720744577,0.00870776857321674
"51",0.0341250596837749,0.000821394500856383
"52",0.0335814384725606,0.00618041855535948
"53",0.0330851290515149,0.0135036495356538
"54",0.0258870067245633,0.00591187148888716
"55",0.0268699340974835,0.013698733138274
"56",0.0328109995887687,0.00104579051588072
"57",0.0289889563472594,0.00401726773312461
"58",0.0354439628662765,0.0114838073913889
"59",0.0300604023670474,0.00538487863012111
"60",0.0339599249729672,0.0073240456702084
"61",0.0259363926941922,0.0102421701763846
"62",0.0337076458779515,0.00981370283188654
"63",0.0246056323075817,0.0155936092477961
"64",0.0363284715384105,0.00331644470010438
"65",0.0341493192883264,0.0046676272776308
"66",0.0350524557780309,0.00406248079588896
"67",0.0342823980026039,0.00184681603563981
"68",0.0319566579060738,0.0130837756981707
"69",0.0314827798661538,0.00766990156706341
"70",0.0318884362896967,0.00333499260259762
"71",0.0296987239623473,0.00924291228015117
"72",0.0348656081599985,0.00281070811916421
"73",0.0310226435280182,0.00412853557821263
"74",0.0307074872872122,0.00514091752884707
"75",0.0274539055975366,0.00251221606557317
"76",0.0289502009104491,0.0108218411354882
"77",0.0380542975849424,0.000566981393143634
"78",0.0374375735934287,0.000978208565878503
"79",0.0353994304304286,0.00561075827896071
"80",0.0283055346178765,0.00796004225668708
"81",0.0397081613202657,0.0019620512846175
"82",0.0338351415375068,0.00118944589672103
"83",0.0355183220286186,0.00167957470676497
"84",0.0323767059985148,0.00652951956653876
"85",0.0321569801465683,0.00981458654069416
"86",0.0385353013817991,0.00248079067686313
"87",0.0318251475871243,0.00111357556246307
"88",0.0386427678023126,0.000766968782084843
"89",0.0342237138167031,0.000177734349401369
"90",0.0261676152761009,0.00157684728622817
"91",0.0371967792760087,0.000702670694183064
"92",0.0361263169334756,0.00132313269947795
"93",0.0344782583610818,0.00178048971366415
"94",0.037614415627123,0.00134516066719983
"95",0.0297453060075856,0.00308473551975039
"96",0.0354170046263614,0.00450060390479096
"97",0.0335959590640969,0.00302495252722948
"98",0.0373551597289017,0.0030892680805388
"99",0.0337788068719279,0.00246268541448262
"100",0.0285714198524182,0.0114616555141127
"101",0.0334608370088601,0.00189312917643295
"102",0.0378896430694174,0.00224536552004175
"103",0.0366790286274143,0.0041667953595156
"104",0.031459507724617,0.00649917040636363
"105",0.0392313758805452,0.0011289689049701
"106",0.035529647706505,0.00527361532407137
"107",0.0363042633281561,0.00380022876591631
"108",0.0347108254983446,0.000301600720369447
"109",0.0317437179853426,0.000915650122871939
"110",0.0355181617299848,0.000299876210578989
"111",0.0372259523539352,0.000597126023892548
"112",0.0301274379030191,0.00448139196755681
"113",0.0277753498513167,0.0102877933540025
"114",0.0376932875815865,0.00549698038614049
"115",0.0391002738512677,0.00179959329023723
"116",0.0349544588850372,0.00189558613139207
"117",0.0364875966315455,0.00346352515211106
"118",0.0359145829762429,0.000679813198302487
"119",0.0346707935124206,0.00035300756143662
"120",0.0312162147310127,0.00238522686327111
"121",0.0380104757786804,0.00015902447673756
"122",0.0317579242098781,0.00654163681357338
"123",0.0280043318558277,0.0149805980224172
"124",0.0397174831442653,0.00172885782051915
"125",0.0326485961988141,0.00041967507144172
"126",0.0325602182772887,0.00217852095357977
"127",0.0301632399718693,0.00594076732029949
"128",0.0371873637345441,0.00601107206642249
"129",0.0295233230828216,0.00710753366703507
"130",0.0310566664027739,0.00480226002210442
"131",0.0320697188600782,0.00884747343410696
"132",0.033413185086075,0.000287359973813905
"133",0.035275693864542,0.0020502153977753
"134",0.0374228385191898,0.00254344782546581
"135",0.0376743533757762,0.00025461578190236
