"","diversification","turnover"
"1",0.054169351343547,0.0242710188642049
"2",0.0373368596450632,0.0233714738171459
"3",0.0503671498196468,0.0171710330004213
"4",0.0572709052681628,0.0172097072098763
"5",0.048975926623959,0.0118143076388602
"6",0.0349108607847478,0.0400945576527132
"7",0.0536899154235131,0.0152552629335102
"8",0.0614973643706317,0.0144065239614786
"9",0.0366981355083633,0.0464252851739382
"10",0.0391761181461738,0.0290428855585132
"11",0.0418034785697163,0.0153324869888119
"12",0.0462878932162764,0.0407266753992542
"13",0.0388946741319255,0.0358877438234557
"14",0.0382606099097423,0.034044925837271
"15",0.0408890391153773,0.0149173406953626
"16",0.0491302922110921,0.00674468187867658
"17",0.0428518887846855,0.0145904764461521
"18",0.0568553405250292,0.0161895438125924
"19",0.0251261514181425,0.0742835762500869
"20",0.0370911760087763,0.0357730883678108
"21",0.049199940433903,0.015052651430457
"22",0.049199940433903,0.0207434800544077
"23",0.0428415136356193,0.0237692736201345
"24",0.0509808145667892,0.011922753308883
"25",0.0382061393785609,0.0246665601789764
"26",0.0464013236661392,0.0243683683896302
"27",0.04357415515375,0.0201405598085032
"28",0.0445656805672369,0.0233605215039869
"29",0.0425199953814455,0.0412962176964662
"30",0.0486672296396831,0.0349029787485046
"31",0.0177560602700088,0.0730579026348147
"32",0.0412836195087211,0.0319535432987651
"33",0.055980123521921,0.00539862228379048
"34",0.0412861467516286,0.0299596285053763
"35",0.052517918309012,0.0254250828647788
"36",0.0356329242717051,0.0367464653292376
"37",0.0422011251654071,0.0192869595919255
"38",0.0574994066750591,0.00649652488914518
"39",0.0491200764738501,0.0166104329850882
"40",0.0496679927131134,0.0173500516957469
"41",0.0458495245188858,0.0268763121818896
"42",0.0451768687446692,0.0372776864240368
"43",0.0509124382446265,0.0182660871396613
"44",0.0232459224709018,0.0725973351173708
"45",0.0548731613475838,0.0119019746915929
"46",0.0495795132309279,0.0135624837378237
"47",0.0518862465268813,0.0130142803170767
"48",0.046184231831942,0.0267505617452966
"49",0.0460023406114233,0.0404381347799888
