"","diversification","turnover"
"1",0.0551841602230385,0.0366420320668523
"2",0.054790539744156,0.0157168555224117
"3",0.0596165931584875,0.0153694483609534
"4",0.0502332139009162,0.0302267185117369
"5",0.0533795423566595,0.0313233153720909
"6",0.0397034948647145,0.0302105963756477
"7",0.0410113238671011,0.0272310783386425
"8",0.0328007830522169,0.0325274628611523
"9",0.0379015294443251,0.0362227270998732
"10",0.0405800753726836,0.0403096698530475
"11",0.0429572469632483,0.0252261046100205
"12",0.0529682489734825,0.0264229654531483
"13",0.0588093728185602,0.019513313708386
"14",0.0502894812439632,0.0256839195662148
"15",0.0502731790939006,0.0135111546558455
"16",0.0437430981651151,0.0337000610354543
"17",0.0363869321709354,0.0620267202876419
"18",0.0407244419591729,0.0269405419397343
"19",0.0444778873682883,0.0188729779389716
"20",0.0384057186965728,0.0346599203917681
"21",0.0397528279968524,0.0344335129643955
"22",0.0448147571332887,0.0327672562071014
"23",0.0468281062381844,0.0184473629263346
"24",0.0468281062381844,0.021863615480422
"25",0.0551985658069153,0.0241819908830197
"26",0.0551896330801714,0.0341716585488152
"27",0.0525301927434171,0.0176587159996983
"28",0.0639265433751378,0.00158707401244185
"29",0.0560111499834539,0.00187827247386822
"30",0.0617715569612255,0.00146287586072646
"31",0.0586604245700057,0.00514416941972505
"32",0.0440443297585676,0.0443056369129639
"33",0.0325389840644823,0.0580179465021735
"34",0.0429214891373389,0.039011432078453
"35",0.0500004408538544,0.0304676884369846
"36",0.0530654077630899,0.0108452792685971
"37",0.0447066903812153,0.0190294309202796
"38",0.0418881623218072,0.0224449904830628
"39",0.0412747555246641,0.0574939315314525
"40",0.0469219028111681,0.0698965041394488
"41",0.0389412207244316,0.0641348965794795
"42",0.0336235010439363,0.0382168826694383
"43",0.0444338251448227,0.0328185908592815
"44",0.0514622194806364,0.0342117048547238
"45",0.0269391692337242,0.0715393266177964
"46",0.0302541090884431,0.0628395787541444
"47",0.0386095462364432,0.0487983128965086
"48",0.0356387486420898,0.0380774259620512
"49",0.0376601948952093,0.0412526606172489
"50",0.042404726626364,0.0318659194766855
"51",0.0399148436781003,0.0767593850102716
"52",0.0571275070312959,0.0168859345732947
"53",0.047340487836553,0.0217781842822106
"54",0.0328961139414568,0.0428363879286616
"55",0.0335972222076529,0.0587319586195954
"56",0.0386925153922378,0.0408382900064767
"57",0.0454164390916105,0.0203637828954747
"58",0.0464013678114829,0.0242981873652616
"59",0.0377920471923138,0.0538995981854754
"60",0.0393137953595485,0.0450961306310476
"61",0.0542030636838156,0.0197082439605536
"62",0.0524206060227153,0.0166356654903777
"63",0.0579104701586937,0.0145684992187571
"64",0.0340708186709823,0.0433397835944615
"65",0.0338186736359118,0.0433397835944615
"66",0.048907616882436,0.0118779783262456
"67",0.0560418904788245,0.0165129630101963
"68",0.0540265310972493,0.0357135738551929
"69",0.0335206222980073,0.0357135738551929
"70",0.0474751015636623,0.0206930783712509
"71",0.027338148938587,0.0510221212384933
"72",0.0390819706512879,0.0345394452145907
"73",0.0408709189665508,0.0600962304140108
"74",0.0518551781451704,0.00652075823482047
"75",0.0523293805963237,0.0154208436088898
"76",0.0433067914318555,0.027298363457121
"77",0.0466097088060848,0.031664456240738
"78",0.0480896890054104,0.033546716958762
"79",0.0342998216782294,0.0478792256669373
"80",0.0416008469396323,0.0398833411638653
"81",0.0411930516968231,0.0468947499131535
"82",0.0361395013587294,0.0670540148046018
"83",0.0318454037286553,0.0458556601749714
"84",0.0387709163971808,0.0276603444356585
"85",0.0372672361546974,0.0483181693312394
"86",0.0397508812839596,0.0483181693312394
"87",0.0294869828303897,0.0736381045013915
"88",0.0393616195051958,0.0635561708154312
"89",0.0518407241067154,0.0149633390815258
"90",0.0449139779985585,0.0394139535914204
"91",0.0332191460143807,0.0578352599365345
"92",0.0288565409706081,0.0505950009298649
"93",0.0341594632889151,0.0505950009298649
"94",0.0310824229486868,0.0505950009298649
"95",0.0349957674402404,0.0239361595167079
"96",0.06191606146723,0.0226269046461562
"97",0.0499844197360448,0.0231797719738599
"98",0.0501481320724541,0.0407438578394892
"99",0.0379840653533806,0.0356003437485942
"100",0.0435910546546169,0.0354868927262646
"101",0.0409128023194862,0.0257062293248831
"102",0.0373576084076609,0.0327841352697395
"103",0.0404470965722809,0.0564641037661267
"104",0.0454438035900209,0.0419493953716904
"105",0.0631857944851826,0.00691673290883428
"106",0.0483557946805338,0.0303675419089717
"107",0.0318811289447114,0.0513966474298064
"108",0.0333548134875428,0.0627976209233067
"109",0.0258104035793728,0.0763487548790226
"110",0.0301443672509948,0.071874561633496
"111",0.0245069985618481,0.071874561633496
"112",0.049455656543182,0.0212873885279322
"113",0.0428938451664593,0.0415889966913545
"114",0.0396703340213592,0.0529910704675942
"115",0.0388524808132326,0.0435002280139497
"116",0.0409665279908986,0.0273571712585346
"117",0.0416324007079564,0.025291092769323
"118",0.039458117699139,0.0297061758679451
"119",0.0355486022496979,0.0475242294572152
"120",0.0378583927169704,0.0503179966814226
"121",0.0309638508895358,0.0505728374527877
"122",0.0424289371533696,0.0257884577077583
"123",0.039905961410293,0.0412927998168789
"124",0.0526523681089408,0.0179746858196765
"125",0.0300294653164458,0.045445303110706
"126",0.0373442532143699,0.045445303110706
"127",0.0305918546509035,0.0510513309458996
"128",0.0444495987362515,0.0454101857659318
"129",0.0333426595313828,0.0350321469288798
"130",0.0383318610932572,0.0487681520764288
"131",0.0437830817738413,0.0449879418853143
"132",0.0403580388852024,0.0459181291824359
"133",0.0490346651061433,0.0161896160644566
"134",0.0419431299725384,0.0226804006478707
"135",0.0375085995484955,0.0349052440945326
"136",0.0439872712949214,0.0396468243314129
"137",0.0581335293531524,0.00218561376153456
"138",0.0461963664177391,0.0430252926174199
"139",0.0400514328599916,0.0283316984122428
"140",0.0336572218631971,0.0437016020891618
"141",0.0434092090482498,0.0311584170271303
"142",0.0481483621089488,0.0342292003310586
"143",0.0589978245085335,0.00331656096298544
"144",0.0569894600361635,0.00501439778938485
"145",0.0423559788682107,0.013194234647554
"146",0.0460565913758342,0.0195533483185636
"147",0.038478110310656,0.0333789846592745
"148",0.0275989186340614,0.0488702166299517
"149",0.0454416325136048,0.0359983304812064
"150",0.0504608940279131,0.0306582971200474
"151",0.0458726685002866,0.0230342536376321
"152",0.0401573964726007,0.0273092878648358
"153",0.0196049881900433,0.0555204113366767
"154",0.0445458944692938,0.048913979436839
"155",0.0600608013788494,0.0217048033523093
"156",0.0461435827471097,0.0196940617027968
"157",0.0487511774413789,0.0266972949014295
"158",0.0413020849240183,0.0323526999266709
"159",0.0305664195826958,0.0603362126905876
"160",0.045608044759804,0.0307808685196073
"161",0.0441761386750931,0.0351629777436072
"162",0.0314500750532898,0.0605375689670616
"163",0.0383338267447244,0.0370371810542051
"164",0.0387132481808058,0.0589198082869612
"165",0.0261042431902326,0.0842580449257282
"166",0.0387716003246673,0.0395489445287998
"167",0.0382420715182623,0.0395489445287998
"168",0.0449147753941038,0.0212505610305317
"169",0.0576804360026113,0.0196811460573174
"170",0.051603413803466,0.00588811407421444
"171",0.0365593998817155,0.0289885693566865
"172",0.0369275768108827,0.050722357626445
"173",0.0341264331867814,0.044775482087246
"174",0.0457699450150295,0.033754341650026
"175",0.0515817201687859,0.0373833626087144
"176",0.0401283971184261,0.0642004894644954
"177",0.0338859680945951,0.0504569156697417
"178",0.0343469716125441,0.0433798358170756
"179",0.055502118169562,0.0235915320567644
"180",0.0601557325067138,0.0081245983631821
"181",0.0564102040492487,0.025077387486329
"182",0.0498719594890669,0.0323763083263069
"183",0.0328635298559288,0.0385202103435317
"184",0.0471501299437799,0.0136924224204714
"185",0.0287558340185103,0.0477248282712981
"186",0.0520042791925035,0.0197573751403598
"187",0.0384606886317338,0.0452845311313158
"188",0.0531669277481189,0.0272988291539377
"189",0.0557238686012522,0.0219241171081482
"190",0.0519283992998053,0.0150331576345287
"191",0.0484923496736827,0.0128221573127432
"192",0.0518577196164112,0.0255043680598217
"193",0.0545613157002962,0.0301416071881859
"194",0.033648466619707,0.0509692487420722
"195",0.0451615530262214,0.0290867064447863
"196",0.0383281513172744,0.0638393993116926
"197",0.061021610470968,0.0112892066956114
"198",0.0449064088246508,0.0132096899838691
"199",0.0532759130648563,0.0201986194439822
"200",0.0532053130907667,0.0223189551613661
"201",0.0426984277068696,0.0438877438504802
"202",0.0614848577255808,0.001376795665722
"203",0.0381746462405221,0.0327161996390599
"204",0.0395911628487064,0.0265254109663567
"205",0.0439340990803296,0.0214360592264635
"206",0.0390488391531856,0.0608253368804987
"207",0.0378723578935926,0.0406250961316165
"208",0.0450693040255474,0.0283724190733908
"209",0.0326068664848926,0.0565583373299032
"210",0.0376850299508093,0.0442457212682911
"211",0.0414513916359706,0.0355952800410737
"212",0.0421427628426464,0.0441864841869742
"213",0.0467956553149947,0.0248127113325509
"214",0.0391703762506278,0.0499410569057128
"215",0.0348174870258195,0.0427888383389832
"216",0.0484246591385304,0.0465117810192716
"217",0.0355991890350952,0.0504082565307459
"218",0.0376604093453998,0.023053641951136
"219",0.0400442194370619,0.0244868046389142
"220",0.037936861535532,0.0370837203221671
"221",0.0339102036875874,0.0481955570256293
"222",0.0613549677884644,0.00371896071616819
"223",0.0614567138288252,0.00153607268497483
"224",0.0558720970302709,0.00284038489939381
"225",0.030248581600691,0.044265838147931
"226",0.0570033384558854,0.0121225105976047
"227",0.0404969264698616,0.0264817391008328
"228",0.049856410696536,0.034759218193488
"229",0.0318529309969577,0.0403398438028454
"230",0.0356030233866877,0.0479299366112954
"231",0.0382945117469407,0.0461478006745809
"232",0.0320119354958224,0.0728381377639189
"233",0.0483519292370791,0.0173554936241397
"234",0.0483769605063888,0.0325409901373102
"235",0.0516077923787581,0.0188196210068261
"236",0.0512961144491055,0.0245897914909325
"237",0.0617353327729114,0.0112863487569587
"238",0.0498089020860521,0.0118733032851544
"239",0.0533102635865396,0.0241537013912745
"240",0.0358873199233777,0.0358775141147967
"241",0.0426350239296928,0.0472114794929396
"242",0.0411080524032624,0.03876611945948
"243",0.0412572630874246,0.0414790965230531
"244",0.0413871295687296,0.0147638230166966
"245",0.030711115480865,0.0487116626404052
"246",0.038647141365699,0.0552401413332581
"247",0.0562281080274074,0.033630107664022
"248",0.0454868191599292,0.0323279639435564
"249",0.0377807610880901,0.032916213345637
"250",0.0329832692781226,0.0412097503143823
"251",0.0425874780211818,0.0393428109908455
"252",0.0534732689827634,0.0369817534415459
"253",0.0493694305807723,0.0191809907082871
"254",0.0468298101769298,0.0237959915767757
"255",0.0539578280376958,0.0194249800855145
"256",0.0467658144178295,0.0454657929246513
"257",0.0296455431125194,0.0809475950540288
"258",0.0259028243847664,0.0504413221078353
"259",0.0134766148617669,0.0730507130946549
"260",0.0374885245933061,0.0298004890979659
"261",0.0308611640332685,0.0452688995745818
"262",0.0446277099627965,0.0179758487563613
"263",0.0393090092199937,0.025657410775091
"264",0.0407770560771985,0.0335193630909911
"265",0.0451079003299272,0.0293254937458581
"266",0.0370270282504152,0.0241192886101363
"267",0.0405139980618781,0.0486366068525556
"268",0.0511602122474102,0.0360900746496217
"269",0.044298948077387,0.0213415111328395
"270",0.0505156800087215,0.0111413167216717
"271",0.0566581281191077,0.0236759923821921
"272",0.067212161395703,0.0027054232579332
"273",0.0450974120889624,0.0330130390795637
"274",0.0402093974509836,0.0349709093908971
"275",0.0379860996582548,0.0420823539048664
"276",0.0499279877308024,0.0163070544065939
"277",0.0327775560072936,0.0525961200765615
"278",0.0269879083572809,0.0403495846290805
"279",0.0363803850990676,0.0456952560427026
"280",0.0336673001265126,0.0456952560427026
"281",0.0378768991246339,0.0359477273319019
"282",0.0398070817005224,0.040885982427655
"283",0.0439590918618744,0.0362262223248377
"284",0.0499264834293054,0.031734156274601
"285",0.0375113005198152,0.0441613568484059
"286",0.0327544507083498,0.0635181179822497
"287",0.0387500513801826,0.0456410555540114
"288",0.0549269864016943,0.011087893269209
"289",0.0504033283221531,0.00783843958639809
"290",0.0421953384507456,0.0282656550865209
"291",0.0405056701460845,0.0308755705449225
"292",0.0323329838929713,0.043315927418557
"293",0.0376710514173857,0.0274082438524798
"294",0.0553766829269598,0.0123572159325995
"295",0.0552381530312653,0.00410120638936676
"296",0.0560983558475018,0.00542366421145423
"297",0.0520702653085472,0.0178560539091381
"298",0.0597104096155023,0.00595603249828657
"299",0.0460821438622867,0.037071357812015
"300",0.0355062990556361,0.0511241085137434
"301",0.0243321891960038,0.0621361340944008
"302",0.0551989911599384,0.0447484325372928
"303",0.0452161399347999,0.0223860862258376
"304",0.0487072654701603,0.0291156897871546
"305",0.0388264615107359,0.0374598948658015
"306",0.0441381026387479,0.0339807590286119
"307",0.0279285090081718,0.0616061109327919
"308",0.0491581927486007,0.0355323916027832
