"","diversification","turnover"
"1",2.8064386257292,0.0363275780952305
"2",2.53336891668151,0.0171585673159484
"3",2.63322503045861,0.0287147108584587
"4",3.31118144676343,0.0240653982261107
"5",2.73942276513824,0.0490068004776222
"6",2.59242733589692,0.251290851147377
"7",2.66817183272294,0.0242194703314046
"8",2.95651991804341,0.0559876483549858
"9",2.63446212641823,0.173528266425127
"10",2.6186469606484,0.143137064673457
"11",2.74644352406576,0.0728106227558419
"12",2.83194604337642,0.0130055447489518
"13",2.81327972622996,0.489127628256576
"14",2.71982813822453,0.201628050224428
"15",2.55803645601573,0.0982655406533208
"16",3.02438530209728,0.0261841675121995
"17",2.4266397002058,0.117312142673956
"18",2.22097969615812,0.164698982679682
"19",3.04269879652991,0.0205789386002523
"20",2.42391439566074,0.0346637084879838
"21",2.79057096006379,0.0551212837104503
"22",2.94859443112115,0.147150811140976
"23",2.76909179022736,0.135532469673377
"24",2.30063535797199,0.130074318787246
"25",2.71839315411177,0.0421311946147177
"26",2.2351272844957,0.0611685155022542
"27",2.45140410358894,0.244553498278599
"28",2.26740125625801,0.327878783722399
"29",2.67774404915276,0.164975204420191
"30",2.67770738618914,0.0447636468074722
"31",3.18426131937486,0.257307248713589
"32",2.4764527411478,0.056274017565234
"33",2.43987183759244,0.42137901852106
"34",2.30236669420046,0.18373472037776
"35",2.73198287988315,0.122087786995138
"36",2.84365025633835,0.206835425056692
"37",2.62315946561572,0.359148407612864
"38",2.43378910693339,0.226429164398417
"39",2.07731073524485,0.373740220257453
"40",2.55633895152106,0.024494435940241
"41",2.59046217162632,0.127055928491293
"42",2.64070070161495,0.0211107242157517
"43",2.68039161453436,0.0894994062768625
"44",2.40044428532319,0.0923204320053181
"45",2.77558204439147,0.0346754838770078
"46",2.75708035457822,0.0248376716780417
"47",2.59974871944074,0.382016422420072
"48",2.75967198308125,0.0977040947458084
"49",2.55184628089234,0.0207144258978438
"50",2.34785877919797,0.00479342748578955
"51",2.83061545134902,0.138871710296422
"52",2.31393852985053,0.40912527956672
"53",2.67892585723603,0.127016370246993
"54",2.7887861085885,0.0357095310219612
"55",2.79551559817607,0.119525083221002
"56",2.5534746744919,0.119525083221002
"57",2.66003245324631,0.00561972926175544
"58",2.93441788145206,0.228620277899581
"59",2.49116712667248,0.258728812630711
"60",2.57924369304652,0.10108471528427
"61",2.51509735540215,0.00386451963928614
"62",2.84286429684481,0.0599764835098386
"63",2.69535139942436,0.0674835915814755
"64",3.28601822206185,0.0527604158369739
"65",2.39985083380721,0.0346315525987968
"66",2.57737465063869,0.03178904106959
"67",2.91744220840754,0.111227539660518
"68",2.33122434622595,0.344040202767537
"69",1.89328346962124,0.467990560587185
"70",2.49127498549162,0.0337662486189754
"71",2.23788678317971,0.65988875807496
"72",2.68633321418869,0.313702706035456
"73",2.82928820132678,0.101937087742619
"74",2.84005252823799,0.223297690538598
"75",2.79698074050487,0.161527574347643
"76",2.9542968920745,0.0685567316772998
"77",2.96377148674995,0.00638383412138268
"78",2.78697318439084,0.0713465018367302
"79",2.76622926367537,0.0849917515682425
"80",2.75049774934024,0.0666674324527293
"81",2.80924977454024,0.208597103904002
"82",2.9950661438879,0.0440863268656919
"83",3.01738078164527,0.0948373614520789
"84",3.28811223463424,0.107475667925315
"85",2.84005319774804,0.0433008597898182
"86",2.30143196766302,0.155438220248359
"87",2.6585603971292,0.0623865726257912
"88",2.94042664151605,0.274403092933531
"89",2.05775218273857,0.480305575007652
"90",2.78757805108389,0.192096751477555
"91",2.85161282868351,0.0102726217305338
"92",2.43768289377675,0.0808658089829806
"93",2.79006094987196,0.0130719373972748
"94",2.7674218978743,0.0996884061747086
"95",2.77112940018664,0.0197434775112674
"96",2.85672404251764,0.390104551304669
"97",2.15238357129366,0.183670991900595
"98",2.34230417641769,0.138637861254337
"99",2.74408295713251,0.0799832583773436
"100",3.00286602944583,0.306234288889527
"101",2.35105505687424,0.163060359167514
"102",2.56133888025981,0.0890240768569995
"103",3.15093835765418,0.115248096550674
"104",2.30618266644984,0.366239217540774
"105",2.69112747551911,0.361985264631169
"106",2.43374854739689,0.119834341657954
"107",2.93606261561406,0.0248483916586252
"108",3.04216826807465,0.0751883083429611
"109",2.32387006546218,0.0504103116701972
"110",2.36289310703176,0.213082443565549
"111",2.55905426476663,0.192894086272881
"112",2.35020897788851,0.758225361392371
"113",1.96543038620814,0.111875874924778
"114",3.03957853776207,0.00399722216992518
"115",2.54771296718171,0.0145085467226845
"116",2.74187658291864,0.0314547078951253
"117",2.60734685933468,0.144836784851335
"118",2.61256893015761,0.214085700510715
"119",2.65689011350261,0.263818468203932
"120",2.54477502344439,0.00616097232796983
"121",2.67566197348385,0.177246730460438
"122",2.74086894420908,0.0844410143228919
"123",2.84350131425936,0.123331144849061
"124",2.88635163700144,0.026204586212881
"125",2.78364462547713,0.213815224547359
"126",2.46099619327239,0.0105851113018532
"127",2.96812506475332,0.0269439127729689
"128",2.50825192004339,0.0642625432265921
"129",3.19671167709989,0.00791373328435321
"130",2.22577724757154,0.0153959561433086
"131",2.4045410231566,0.0698987007574658
"132",2.42952133822407,0.0945552441673887
"133",2.59700056120177,0.380168163455667
"134",2.5200668373568,0.0121215104791373
"135",2.48511462115944,0.26389805096325
"136",2.60343888561721,0.162235457896158
"137",2.055289189327,0.130582609418885
"138",2.38067697468543,0.0402299517748157
"139",2.53181720596768,0.246670182189461
"140",2.7167127279105,0.0502240785741083
"141",2.46408004349597,0.272812455700947
"142",2.49459187384599,0.07820943548678
"143",2.72861749397007,0.16556743727334
"144",2.6513704982946,0.16556743727334
"145",2.31750815317589,0.0676004982751462
"146",2.80692396033583,0.0559418324927256
"147",2.4113186910085,0.0267226659682168
"148",2.73433907110034,0.0465297889425436
"149",2.93097544098507,0.0338421329537547
"150",2.76948383920591,0.0748048561684374
"151",2.86637418406523,0.0083739737501965
"152",2.50323702326545,0.0353122743413654
"153",2.64930471482646,0.0337535016442415
"154",2.9823224874914,0.0469550687179316
"155",2.65235595956084,0.179144188711622
"156",2.44591038159697,0.0359572541609573
"157",2.63887265664718,0.03108095188875
"158",2.16544152582188,0.0104280481834632
"159",2.72347843096723,0.156787866526059
